equipment_id,equipment_type,rental_price_per_day,min_rental_price,max_rental_price,unit,snapshot_date
EQ000482,Disc Harrow,758,500,1000,per day,2025-09-17
EQ000483,Mulcher,1162,900,1600,per day,2025-09-17
EQ000484,Plough,436,300,800,per day,2025-09-17
EQ000485,Plough,475,300,800,per day,2025-09-17
EQ000486,Leveller,1000,800,1500,per day,2025-09-17
EQ000487,Disc Harrow,616,500,1000,per day,2025-09-17
EQ000488,Sprayer,285,200,500,per day,2025-09-17
EQ000489,Baler,2730,2000,3500,per day,2025-09-17
EQ000490,Mulcher,905,900,1600,per day,2025-09-17
EQ000491,Weeder,424,250,600,per day,2025-09-17
EQ000492,Power Tiller,776,500,1200,per day,2025-09-17
EQ000493,Power Tiller,761,500,1200,per day,2025-09-17
EQ000494,Tractor,1840,1000,2000,per day,2025-09-17
EQ000495,Disc Harrow,802,500,1000,per day,2025-09-17
EQ000496,Baler,2047,2000,3500,per day,2025-09-17
EQ000497,Mulcher,1303,900,1600,per day,2025-09-17
EQ000498,Leveller,1106,800,1500,per day,2025-09-17
EQ000499,Weeder,400,250,600,per day,2025-09-17
EQ000500,Power Tiller,756,500,1200,per day,2025-09-17
EQ000501,Plough,612,300,800,per day,2025-09-17
EQ000502,Baler,2375,2000,3500,per day,2025-09-17
EQ000503,Seed Drill,686,400,900,per day,2025-09-17
EQ000504,Cultivator,498,400,900,per day,2025-09-17
EQ000505,Leveller,1216,800,1500,per day,2025-09-17
EQ000506,Plough,425,300,800,per day,2025-09-17
EQ000507,Plough,507,300,800,per day,2025-09-17
EQ000508,Cultivator,688,400,900,per day,2025-09-17
EQ000509,Harvester,3700,3000,6000,per day,2025-09-17
EQ000510,Power Tiller,745,500,1200,per day,2025-09-17
EQ000511,Thresher,951,600,1200,per day,2025-09-17
EQ000512,Thresher,910,600,1200,per day,2025-09-17
EQ000513,Disc Harrow,581,500,1000,per day,2025-09-17
EQ000514,Weeder,289,250,600,per day,2025-09-17
EQ000515,Mulcher,1124,900,1600,per day,2025-09-17
EQ000516,Power Tiller,793,500,1200,per day,2025-09-17
EQ000517,Cultivator,582,400,900,per day,2025-09-17
EQ000518,Seed Drill,629,400,900,per day,2025-09-17
EQ000519,Disc Harrow,755,500,1000,per day,2025-09-17
EQ000520,Harvester,4536,3000,6000,per day,2025-09-17
EQ000521,Tractor,1831,1000,2000,per day,2025-09-17
EQ000522,Harvester,4312,3000,6000,per day,2025-09-17
EQ000523,Pumpset,602,300,800,per day,2025-09-17
EQ000524,Leveller,1049,800,1500,per day,2025-09-17
EQ000525,Pumpset,408,300,800,per day,2025-09-17
EQ000526,Power Tiller,822,500,1200,per day,2025-09-17
EQ000527,Baler,2672,2000,3500,per day,2025-09-17
EQ000528,Sprayer,239,200,500,per day,2025-09-17
EQ000529,Power Tiller,879,500,1200,per day,2025-09-17
EQ000530,Rotavator,719,400,1000,per day,2025-09-17
EQ000531,Seed Drill,623,400,900,per day,2025-09-17
EQ000532,Thresher,1008,600,1200,per day,2025-09-17
EQ000533,Seed Drill,578,400,900,per day,2025-09-17
EQ000534,Leveller,998,800,1500,per day,2025-09-17
EQ000535,Seed Drill,645,400,900,per day,2025-09-17
EQ000536,Plough,556,300,800,per day,2025-09-17
EQ000537,Cultivator,655,400,900,per day,2025-09-17
EQ000538,Cultivator,587,400,900,per day,2025-09-17
EQ000539,Disc Harrow,740,500,1000,per day,2025-09-17
EQ000540,Power Tiller,752,500,1200,per day,2025-09-17
EQ000541,Seed Drill,753,400,900,per day,2025-09-17
EQ000542,Reaper,2079,1500,2500,per day,2025-09-17
EQ000543,Tractor,1640,1000,2000,per day,2025-09-17
EQ000544,Baler,2760,2000,3500,per day,2025-09-17
EQ000545,Plough,558,300,800,per day,2025-09-17
EQ000546,Pumpset,587,300,800,per day,2025-09-17
EQ000547,Sprayer,346,200,500,per day,2025-09-17
EQ000548,Rotavator,737,400,1000,per day,2025-09-17
EQ000549,Harvester,5248,3000,6000,per day,2025-09-17
EQ000550,Reaper,2370,1500,2500,per day,2025-09-17
EQ000551,Pumpset,800,300,800,per day,2025-09-17
EQ000552,Leveller,996,800,1500,per day,2025-09-17
EQ000553,Weeder,364,250,600,per day,2025-09-17
EQ000554,Sprayer,319,200,500,per day,2025-09-17
EQ000555,Mulcher,1403,900,1600,per day,2025-09-17
EQ000556,Seed Drill,828,400,900,per day,2025-09-17
EQ000557,Thresher,892,600,1200,per day,2025-09-17
EQ000558,Pumpset,427,300,800,per day,2025-09-17
EQ000559,Sprayer,360,200,500,per day,2025-09-17
EQ000560,Tractor,1787,1000,2000,per day,2025-09-17
EQ000561,Leveller,815,800,1500,per day,2025-09-17
EQ000562,Pumpset,473,300,800,per day,2025-09-17
EQ000563,Mulcher,1029,900,1600,per day,2025-09-17
EQ000564,Mulcher,1047,900,1600,per day,2025-09-17
EQ000565,Plough,454,300,800,per day,2025-09-17
EQ000566,Plough,363,300,800,per day,2025-09-17
EQ000567,Reaper,1849,1500,2500,per day,2025-09-17
EQ000568,Plough,476,300,800,per day,2025-09-17
EQ000569,Power Tiller,668,500,1200,per day,2025-09-17
EQ000570,Reaper,1789,1500,2500,per day,2025-09-17
EQ000571,Tractor,1803,1000,2000,per day,2025-09-17
EQ000572,Plough,489,300,800,per day,2025-09-17
EQ000573,Rotavator,859,400,1000,per day,2025-09-17
EQ000574,Cultivator,701,400,900,per day,2025-09-17
EQ000575,Sprayer,263,200,500,per day,2025-09-17
EQ000576,Plough,480,300,800,per day,2025-09-17
EQ000577,Mulcher,1407,900,1600,per day,2025-09-17
EQ000578,Thresher,795,600,1200,per day,2025-09-17
EQ000579,Weeder,339,250,600,per day,2025-09-17
EQ000580,Weeder,301,250,600,per day,2025-09-17
EQ000581,Cultivator,468,400,900,per day,2025-09-17
EQ000582,Baler,2350,2000,3500,per day,2025-09-17
EQ000583,Pumpset,555,300,800,per day,2025-09-17
EQ000584,Cultivator,586,400,900,per day,2025-09-17
EQ000585,Disc Harrow,664,500,1000,per day,2025-09-17
EQ000586,Tractor,1513,1000,2000,per day,2025-09-17
EQ000587,Weeder,464,250,600,per day,2025-09-17
EQ000588,Mulcher,1100,900,1600,per day,2025-09-17
EQ000589,Disc Harrow,568,500,1000,per day,2025-09-17
EQ000590,Harvester,4617,3000,6000,per day,2025-09-17
EQ000591,Thresher,918,600,1200,per day,2025-09-17
EQ000592,Seed Drill,516,400,900,per day,2025-09-17
EQ000593,Reaper,1951,1500,2500,per day,2025-09-17
EQ000594,Mulcher,1077,900,1600,per day,2025-09-17
EQ000595,Power Tiller,820,500,1200,per day,2025-09-17
EQ000596,Power Tiller,604,500,1200,per day,2025-09-17
EQ000597,Plough,494,300,800,per day,2025-09-17
EQ000598,Tractor,1709,1000,2000,per day,2025-09-17
EQ000599,Reaper,1911,1500,2500,per day,2025-09-17
EQ000600,Thresher,950,600,1200,per day,2025-09-17
EQ000601,Weeder,368,250,600,per day,2025-09-17
EQ000602,Disc Harrow,693,500,1000,per day,2025-09-17
EQ000603,Cultivator,469,400,900,per day,2025-09-17
EQ000604,Reaper,2119,1500,2500,per day,2025-09-17
EQ000605,Reaper,2430,1500,2500,per day,2025-09-17
EQ000606,Power Tiller,831,500,1200,per day,2025-09-17
EQ000607,Power Tiller,861,500,1200,per day,2025-09-17
EQ000608,Harvester,4853,3000,6000,per day,2025-09-17
EQ000609,Plough,523,300,800,per day,2025-09-17
EQ000610,Cultivator,817,400,900,per day,2025-09-17
EQ000611,Tractor,1958,1000,2000,per day,2025-09-17
EQ000612,Power Tiller,805,500,1200,per day,2025-09-17
EQ000613,Disc Harrow,642,500,1000,per day,2025-09-17
EQ000614,Leveller,977,800,1500,per day,2025-09-17
EQ000615,Power Tiller,602,500,1200,per day,2025-09-17
EQ000616,Weeder,436,250,600,per day,2025-09-17
EQ000617,Cultivator,528,400,900,per day,2025-09-17
EQ000618,Weeder,439,250,600,per day,2025-09-17
EQ000619,Disc Harrow,648,500,1000,per day,2025-09-17
EQ000620,Seed Drill,633,400,900,per day,2025-09-17
EQ000621,Leveller,945,800,1500,per day,2025-09-17
EQ000622,Pumpset,661,300,800,per day,2025-09-17
EQ000623,Seed Drill,565,400,900,per day,2025-09-17
EQ000624,Sprayer,238,200,500,per day,2025-09-17
EQ000625,Disc Harrow,594,500,1000,per day,2025-09-17
EQ000626,Weeder,469,250,600,per day,2025-09-17
EQ000627,Baler,2832,2000,3500,per day,2025-09-17
EQ000628,Seed Drill,609,400,900,per day,2025-09-17
EQ000629,Leveller,1110,800,1500,per day,2025-09-17
EQ000630,Disc Harrow,789,500,1000,per day,2025-09-17
EQ000631,Thresher,794,600,1200,per day,2025-09-17
EQ000632,Rotavator,887,400,1000,per day,2025-09-17
EQ000633,Sprayer,325,200,500,per day,2025-09-17
EQ000634,Leveller,982,800,1500,per day,2025-09-17
EQ000635,Harvester,4142,3000,6000,per day,2025-09-17
EQ000636,Plough,397,300,800,per day,2025-09-17
EQ000637,Rotavator,842,400,1000,per day,2025-09-17
EQ000638,Reaper,2015,1500,2500,per day,2025-09-17
EQ000639,Thresher,882,600,1200,per day,2025-09-17
EQ000640,Harvester,4266,3000,6000,per day,2025-09-17
EQ000641,Reaper,2214,1500,2500,per day,2025-09-17
EQ000642,Leveller,1024,800,1500,per day,2025-09-17
EQ000643,Baler,2655,2000,3500,per day,2025-09-17
EQ000644,Thresher,923,600,1200,per day,2025-09-17
EQ000645,Disc Harrow,512,500,1000,per day,2025-09-17
EQ000646,Disc Harrow,743,500,1000,per day,2025-09-17
EQ000647,Leveller,971,800,1500,per day,2025-09-17
EQ000648,Sprayer,369,200,500,per day,2025-09-17
EQ000649,Harvester,3803,3000,6000,per day,2025-09-17
EQ000650,Weeder,394,250,600,per day,2025-09-17
EQ000651,Tractor,1998,1000,2000,per day,2025-09-17
EQ000652,Power Tiller,1056,500,1200,per day,2025-09-17
EQ000653,Disc Harrow,642,500,1000,per day,2025-09-17
EQ000654,Harvester,4243,3000,6000,per day,2025-09-17
EQ000655,Leveller,910,800,1500,per day,2025-09-17
EQ000656,Plough,607,300,800,per day,2025-09-17
EQ000657,Sprayer,328,200,500,per day,2025-09-17
EQ000658,Weeder,284,250,600,per day,2025-09-17
EQ000659,Disc Harrow,736,500,1000,per day,2025-09-17
EQ000660,Disc Harrow,718,500,1000,per day,2025-09-17
EQ000661,Disc Harrow,665,500,1000,per day,2025-09-17
EQ000662,Tractor,1514,1000,2000,per day,2025-09-17
EQ000663,Disc Harrow,757,500,1000,per day,2025-09-17
EQ000664,Pumpset,443,300,800,per day,2025-09-17
EQ000665,Rotavator,726,400,1000,per day,2025-09-17
EQ000666,Weeder,503,250,600,per day,2025-09-17
EQ000667,Thresher,900,600,1200,per day,2025-09-17
EQ000668,Reaper,2166,1500,2500,per day,2025-09-17
EQ000669,Power Tiller,750,500,1200,per day,2025-09-17
EQ000670,Rotavator,727,400,1000,per day,2025-09-17
EQ000671,Disc Harrow,684,500,1000,per day,2025-09-17
EQ000672,Power Tiller,806,500,1200,per day,2025-09-17
EQ000673,Harvester,5190,3000,6000,per day,2025-09-17
EQ000674,Cultivator,698,400,900,per day,2025-09-17
EQ000675,Reaper,2065,1500,2500,per day,2025-09-17
EQ000676,Mulcher,1246,900,1600,per day,2025-09-17
EQ000677,Pumpset,432,300,800,per day,2025-09-17
EQ000678,Reaper,1888,1500,2500,per day,2025-09-17
EQ000679,Thresher,864,600,1200,per day,2025-09-17
EQ000680,Power Tiller,795,500,1200,per day,2025-09-17
EQ000681,Thresher,1040,600,1200,per day,2025-09-17
EQ000682,Disc Harrow,744,500,1000,per day,2025-09-17
EQ000683,Disc Harrow,647,500,1000,per day,2025-09-17
EQ000684,Mulcher,1016,900,1600,per day,2025-09-17
EQ000685,Cultivator,578,400,900,per day,2025-09-17
EQ000686,Power Tiller,808,500,1200,per day,2025-09-17
EQ000687,Power Tiller,795,500,1200,per day,2025-09-17
EQ000688,Tractor,1663,1000,2000,per day,2025-09-17
EQ000689,Disc Harrow,585,500,1000,per day,2025-09-17
EQ000690,Disc Harrow,652,500,1000,per day,2025-09-17
EQ000691,Baler,2465,2000,3500,per day,2025-09-17
EQ000692,Pumpset,524,300,800,per day,2025-09-17
EQ000693,Weeder,418,250,600,per day,2025-09-17
EQ000694,Mulcher,1160,900,1600,per day,2025-09-17
EQ000695,Baler,2199,2000,3500,per day,2025-09-17
EQ000696,Power Tiller,719,500,1200,per day,2025-09-17
EQ000697,Baler,2266,2000,3500,per day,2025-09-17
EQ000698,Leveller,987,800,1500,per day,2025-09-17
EQ000699,Weeder,446,250,600,per day,2025-09-17
EQ000700,Plough,432,300,800,per day,2025-09-17
EQ000701,Harvester,4294,3000,6000,per day,2025-09-17
EQ000702,Leveller,972,800,1500,per day,2025-09-17
EQ000703,Sprayer,396,200,500,per day,2025-09-17
EQ000704,Power Tiller,757,500,1200,per day,2025-09-17
EQ000705,Reaper,1904,1500,2500,per day,2025-09-17
EQ000706,Harvester,4101,3000,6000,per day,2025-09-17
EQ000707,Cultivator,616,400,900,per day,2025-09-17
EQ000708,Harvester,4763,3000,6000,per day,2025-09-17
EQ000709,Disc Harrow,529,500,1000,per day,2025-09-17
EQ000710,Rotavator,726,400,1000,per day,2025-09-17
EQ000711,Leveller,1087,800,1500,per day,2025-09-17
EQ000712,Weeder,377,250,600,per day,2025-09-17
EQ000713,Mulcher,1183,900,1600,per day,2025-09-17
EQ000714,Tractor,1930,1000,2000,per day,2025-09-17
EQ000715,Cultivator,564,400,900,per day,2025-09-17
EQ000716,Sprayer,287,200,500,per day,2025-09-17
EQ000717,Cultivator,737,400,900,per day,2025-09-17
EQ000718,Plough,457,300,800,per day,2025-09-17
EQ000719,Plough,438,300,800,per day,2025-09-17
EQ000720,Rotavator,719,400,1000,per day,2025-09-17
EQ000721,Cultivator,662,400,900,per day,2025-09-17
EQ000722,Reaper,2342,1500,2500,per day,2025-09-17
EQ000723,Leveller,931,800,1500,per day,2025-09-17
EQ000724,Harvester,4414,3000,6000,per day,2025-09-17
EQ000725,Pumpset,458,300,800,per day,2025-09-17
EQ000726,Leveller,1136,800,1500,per day,2025-09-17
EQ000727,Disc Harrow,586,500,1000,per day,2025-09-17
EQ000728,Rotavator,534,400,1000,per day,2025-09-17
EQ000729,Disc Harrow,693,500,1000,per day,2025-09-17
EQ000730,Sprayer,200,200,500,per day,2025-09-17
EQ000731,Sprayer,318,200,500,per day,2025-09-17
EQ000732,Baler,2790,2000,3500,per day,2025-09-17
EQ000733,Disc Harrow,687,500,1000,per day,2025-09-17
EQ000734,Baler,2344,2000,3500,per day,2025-09-17
EQ000735,Sprayer,339,200,500,per day,2025-09-17
EQ000736,Leveller,884,800,1500,per day,2025-09-17
EQ000737,Rotavator,593,400,1000,per day,2025-09-17
EQ000738,Pumpset,480,300,800,per day,2025-09-17
EQ000739,Sprayer,323,200,500,per day,2025-09-17
EQ000740,Plough,634,300,800,per day,2025-09-17
EQ000741,Pumpset,470,300,800,per day,2025-09-17
EQ000742,Thresher,956,600,1200,per day,2025-09-17
EQ000743,Cultivator,624,400,900,per day,2025-09-17
EQ000744,Disc Harrow,660,500,1000,per day,2025-09-17
EQ000745,Thresher,961,600,1200,per day,2025-09-17
EQ000746,Pumpset,469,300,800,per day,2025-09-17
EQ000747,Rotavator,600,400,1000,per day,2025-09-17
EQ000748,Weeder,345,250,600,per day,2025-09-17
EQ000749,Sprayer,200,200,500,per day,2025-09-17
EQ000750,Pumpset,480,300,800,per day,2025-09-17
EQ000751,Cultivator,614,400,900,per day,2025-09-17
EQ000752,Reaper,1915,1500,2500,per day,2025-09-17
EQ000753,Leveller,887,800,1500,per day,2025-09-17
EQ000754,Power Tiller,817,500,1200,per day,2025-09-17
EQ000755,Reaper,1714,1500,2500,per day,2025-09-17
EQ000756,Disc Harrow,790,500,1000,per day,2025-09-17
EQ000757,Power Tiller,875,500,1200,per day,2025-09-17
EQ000758,Baler,2844,2000,3500,per day,2025-09-17
EQ000759,Harvester,5019,3000,6000,per day,2025-09-17
EQ000760,Plough,478,300,800,per day,2025-09-17
EQ000761,Weeder,352,250,600,per day,2025-09-17
EQ000762,Harvester,4699,3000,6000,per day,2025-09-17
EQ000763,Sprayer,302,200,500,per day,2025-09-17
EQ000764,Tractor,1938,1000,2000,per day,2025-09-17
EQ000765,Weeder,406,250,600,per day,2025-09-17
EQ000766,Reaper,2300,1500,2500,per day,2025-09-17
EQ000767,Leveller,800,800,1500,per day,2025-09-17
EQ000768,Weeder,350,250,600,per day,2025-09-17
EQ000769,Rotavator,657,400,1000,per day,2025-09-17
EQ000770,Tractor,1710,1000,2000,per day,2025-09-17
EQ000771,Plough,486,300,800,per day,2025-09-17
EQ000772,Reaper,2189,1500,2500,per day,2025-09-17
EQ000773,Rotavator,652,400,1000,per day,2025-09-17
EQ000774,Rotavator,616,400,1000,per day,2025-09-17
EQ000775,Mulcher,1042,900,1600,per day,2025-09-17
EQ000776,Thresher,806,600,1200,per day,2025-09-17
EQ000777,Plough,421,300,800,per day,2025-09-17
EQ000778,Baler,2702,2000,3500,per day,2025-09-17
EQ000779,Power Tiller,949,500,1200,per day,2025-09-17
EQ000780,Mulcher,1152,900,1600,per day,2025-09-17
EQ000781,Sprayer,327,200,500,per day,2025-09-17
EQ000782,Plough,493,300,800,per day,2025-09-17
EQ000783,Weeder,378,250,600,per day,2025-09-17
EQ000784,Leveller,1055,800,1500,per day,2025-09-17
EQ000785,Reaper,1799,1500,2500,per day,2025-09-17
EQ000786,Plough,454,300,800,per day,2025-09-17
EQ000787,Leveller,953,800,1500,per day,2025-09-17
EQ000788,Tractor,1727,1000,2000,per day,2025-09-17
EQ000789,Baler,2646,2000,3500,per day,2025-09-17
EQ000790,Power Tiller,665,500,1200,per day,2025-09-17
EQ000791,Plough,528,300,800,per day,2025-09-17
EQ000792,Thresher,773,600,1200,per day,2025-09-17
EQ000793,Seed Drill,629,400,900,per day,2025-09-17
EQ000794,Harvester,4386,3000,6000,per day,2025-09-17
EQ000795,Tractor,2000,1000,2000,per day,2025-09-17
EQ000796,Reaper,1975,1500,2500,per day,2025-09-17
EQ000797,Baler,2271,2000,3500,per day,2025-09-17
EQ000798,Weeder,420,250,600,per day,2025-09-17
EQ000799,Mulcher,1426,900,1600,per day,2025-09-17
EQ000800,Sprayer,253,200,500,per day,2025-09-17
EQ000801,Disc Harrow,857,500,1000,per day,2025-09-17
EQ000802,Baler,2474,2000,3500,per day,2025-09-17
EQ000803,Plough,542,300,800,per day,2025-09-17
EQ000804,Disc Harrow,740,500,1000,per day,2025-09-17
EQ000805,Harvester,4166,3000,6000,per day,2025-09-17
EQ000806,Seed Drill,651,400,900,per day,2025-09-17
EQ000807,Power Tiller,803,500,1200,per day,2025-09-17
EQ000808,Thresher,819,600,1200,per day,2025-09-17
EQ000809,Weeder,387,250,600,per day,2025-09-17
EQ000810,Seed Drill,711,400,900,per day,2025-09-17
EQ000811,Reaper,1823,1500,2500,per day,2025-09-17
EQ000812,Thresher,875,600,1200,per day,2025-09-17
EQ000813,Plough,419,300,800,per day,2025-09-17
EQ000814,Seed Drill,619,400,900,per day,2025-09-17
EQ000815,Plough,519,300,800,per day,2025-09-17
EQ000816,Baler,2731,2000,3500,per day,2025-09-17
EQ000817,Baler,2384,2000,3500,per day,2025-09-17
EQ000818,Pumpset,364,300,800,per day,2025-09-17
EQ000819,Thresher,1055,600,1200,per day,2025-09-17
EQ000820,Baler,2555,2000,3500,per day,2025-09-17
EQ000821,Reaper,1946,1500,2500,per day,2025-09-17
EQ000822,Power Tiller,942,500,1200,per day,2025-09-17
EQ000823,Disc Harrow,643,500,1000,per day,2025-09-17
EQ000824,Mulcher,1269,900,1600,per day,2025-09-17
EQ000825,Seed Drill,541,400,900,per day,2025-09-17
EQ000826,Rotavator,610,400,1000,per day,2025-09-17
EQ000827,Weeder,397,250,600,per day,2025-09-17
EQ000828,Reaper,2204,1500,2500,per day,2025-09-17
EQ000829,Thresher,1072,600,1200,per day,2025-09-17
EQ000830,Seed Drill,622,400,900,per day,2025-09-17
EQ000831,Cultivator,563,400,900,per day,2025-09-17
EQ000832,Plough,547,300,800,per day,2025-09-17
EQ000833,Thresher,740,600,1200,per day,2025-09-17
EQ000834,Pumpset,482,300,800,per day,2025-09-17
EQ000835,Weeder,469,250,600,per day,2025-09-17
EQ000836,Harvester,5090,3000,6000,per day,2025-09-17
EQ000837,Rotavator,673,400,1000,per day,2025-09-17
EQ000838,Mulcher,1395,900,1600,per day,2025-09-17
EQ000839,Weeder,392,250,600,per day,2025-09-17
EQ000840,Sprayer,269,200,500,per day,2025-09-17
EQ000841,Tractor,1908,1000,2000,per day,2025-09-17
EQ000842,Disc Harrow,696,500,1000,per day,2025-09-17
EQ000843,Tractor,1894,1000,2000,per day,2025-09-17
EQ000844,Thresher,757,600,1200,per day,2025-09-17
EQ000845,Mulcher,1025,900,1600,per day,2025-09-17
EQ000846,Leveller,842,800,1500,per day,2025-09-17
EQ000847,Leveller,898,800,1500,per day,2025-09-17
EQ000848,Sprayer,289,200,500,per day,2025-09-17
EQ000849,Power Tiller,830,500,1200,per day,2025-09-17
EQ000850,Pumpset,615,300,800,per day,2025-09-17
EQ000851,Pumpset,383,300,800,per day,2025-09-17
EQ000852,Mulcher,1530,900,1600,per day,2025-09-17
EQ000853,Plough,485,300,800,per day,2025-09-17
EQ000854,Cultivator,661,400,900,per day,2025-09-17
EQ000855,Tractor,1509,1000,2000,per day,2025-09-17
EQ000856,Baler,2277,2000,3500,per day,2025-09-17
EQ000857,Cultivator,672,400,900,per day,2025-09-17
EQ000858,Pumpset,400,300,800,per day,2025-09-17
EQ000859,Reaper,1920,1500,2500,per day,2025-09-17
EQ000860,Seed Drill,559,400,900,per day,2025-09-17
EQ000861,Power Tiller,913,500,1200,per day,2025-09-17
EQ000862,Tractor,1916,1000,2000,per day,2025-09-17
EQ000863,Harvester,5606,3000,6000,per day,2025-09-17
EQ000864,Disc Harrow,549,500,1000,per day,2025-09-17
EQ000865,Pumpset,537,300,800,per day,2025-09-17
EQ000866,Rotavator,771,400,1000,per day,2025-09-17
EQ000867,Tractor,1616,1000,2000,per day,2025-09-17
EQ000868,Pumpset,499,300,800,per day,2025-09-17
EQ000869,Mulcher,1229,900,1600,per day,2025-09-17
EQ000870,Baler,2124,2000,3500,per day,2025-09-17
EQ000871,Rotavator,584,400,1000,per day,2025-09-17
EQ000872,Power Tiller,767,500,1200,per day,2025-09-17
EQ000873,Reaper,2098,1500,2500,per day,2025-09-17
EQ000874,Tractor,1682,1000,2000,per day,2025-09-17
EQ000875,Harvester,4888,3000,6000,per day,2025-09-17
EQ000876,Power Tiller,799,500,1200,per day,2025-09-17
EQ000877,Weeder,450,250,600,per day,2025-09-17
EQ000878,Disc Harrow,797,500,1000,per day,2025-09-17
EQ000879,Mulcher,1230,900,1600,per day,2025-09-17
EQ000880,Disc Harrow,647,500,1000,per day,2025-09-17
EQ000881,Cultivator,676,400,900,per day,2025-09-17
EQ000882,Pumpset,657,300,800,per day,2025-09-17
EQ000883,Tractor,1730,1000,2000,per day,2025-09-17
EQ000884,Baler,2585,2000,3500,per day,2025-09-17
EQ000885,Rotavator,850,400,1000,per day,2025-09-17
EQ000886,Weeder,472,250,600,per day,2025-09-17
EQ000887,Mulcher,1094,900,1600,per day,2025-09-17
EQ000888,Baler,2501,2000,3500,per day,2025-09-17
EQ000889,Sprayer,328,200,500,per day,2025-09-17
EQ000890,Thresher,1008,600,1200,per day,2025-09-17
EQ000891,Cultivator,635,400,900,per day,2025-09-17
EQ000892,Thresher,1117,600,1200,per day,2025-09-17
EQ000893,Seed Drill,662,400,900,per day,2025-09-17
