equipment_id,equipment_type,rental_price_per_day,min_rental_price,max_rental_price,unit,snapshot_date,Condition,Adjusted_Rental_Price
EQ000372,Power Tiller,852,500,1200,per day,2025-09-17,Good,852.0
EQ000373,Sprayer,214,200,500,per day,2025-09-17,Good,214.0
EQ000374,Tractor,1800,1000,2000,per day,2025-09-17,Good,1800.0
EQ000375,Harvester,4773,3000,6000,per day,2025-09-17,Good,4773.0
EQ000376,Thresher,836,600,1200,per day,2025-09-17,Good,836.0
EQ000377,Thresher,1055,600,1200,per day,2025-09-17,Needs Repair,738.5
EQ000378,Power Tiller,867,500,1200,per day,2025-09-17,Good,867.0
EQ000379,Plough,565,300,800,per day,2025-09-17,Needs Repair,395.5
EQ000380,Tractor,1531,1000,2000,per day,2025-09-17,Good,1531.0
EQ000381,Leveller,1221,800,1500,per day,2025-09-17,Good,1221.0
EQ000382,Sprayer,215,200,500,per day,2025-09-17,Good,215.0
EQ000383,Baler,2431,2000,3500,per day,2025-09-17,Good,2431.0
EQ000384,Power Tiller,732,500,1200,per day,2025-09-17,Needs Repair,512.4
EQ000385,Leveller,928,800,1500,per day,2025-09-17,Needs Repair,649.6
EQ000386,Pumpset,428,300,800,per day,2025-09-17,Needs Repair,299.6
EQ000387,Reaper,2256,1500,2500,per day,2025-09-17,Good,2256.0
EQ000388,Disc Harrow,702,500,1000,per day,2025-09-17,Good,702.0
EQ000389,Tractor,1871,1000,2000,per day,2025-09-17,Needs Repair,1309.7
EQ000390,Seed Drill,606,400,900,per day,2025-09-17,Needs Repair,424.2
EQ000391,Tractor,1639,1000,2000,per day,2025-09-17,Needs Repair,1147.3
EQ000392,Weeder,570,250,600,per day,2025-09-17,Good,570.0
EQ000393,Cultivator,611,400,900,per day,2025-09-17,Good,611.0
EQ000394,Baler,2440,2000,3500,per day,2025-09-17,Needs Repair,1708.0
EQ000395,Plough,543,300,800,per day,2025-09-17,Good,543.0
EQ000396,Cultivator,482,400,900,per day,2025-09-17,Needs Repair,337.4
EQ000397,Tractor,1677,1000,2000,per day,2025-09-17,Needs Repair,1173.9
EQ000398,Tractor,1643,1000,2000,per day,2025-09-17,Good,1643.0
EQ000399,Power Tiller,725,500,1200,per day,2025-09-17,Needs Repair,507.5
EQ000400,Pumpset,620,300,800,per day,2025-09-17,Needs Repair,434.0
EQ000401,Weeder,379,250,600,per day,2025-09-17,Good,379.0
EQ000402,Rotavator,630,400,1000,per day,2025-09-17,Needs Repair,441.0
EQ000403,Harvester,3755,3000,6000,per day,2025-09-17,Good,3755.0
EQ000404,Leveller,1007,800,1500,per day,2025-09-17,Needs Repair,704.9
EQ000405,Sprayer,317,200,500,per day,2025-09-17,Good,317.0
EQ000406,Reaper,1920,1500,2500,per day,2025-09-17,Needs Repair,1344.0
EQ000407,Leveller,1090,800,1500,per day,2025-09-17,Good,1090.0
EQ000408,Tractor,1992,1000,2000,per day,2025-09-17,Good,1992.0
EQ000409,Baler,2619,2000,3500,per day,2025-09-17,Needs Repair,1833.3
EQ000410,Weeder,438,250,600,per day,2025-09-17,Good,438.0
EQ000411,Leveller,998,800,1500,per day,2025-09-17,Good,998.0
EQ000412,Weeder,348,250,600,per day,2025-09-17,Needs Repair,243.6
EQ000413,Seed Drill,636,400,900,per day,2025-09-17,Needs Repair,445.2
EQ000414,Leveller,800,800,1500,per day,2025-09-17,Good,800.0
EQ000415,Baler,2439,2000,3500,per day,2025-09-17,Good,2439.0
EQ000416,Thresher,793,600,1200,per day,2025-09-17,Good,793.0
EQ000417,Pumpset,390,300,800,per day,2025-09-17,Good,390.0
EQ000418,Tractor,1732,1000,2000,per day,2025-09-17,Good,1732.0
EQ000419,Disc Harrow,710,500,1000,per day,2025-09-17,Good,710.0
EQ000420,Cultivator,640,400,900,per day,2025-09-17,Needs Repair,448.0
EQ000421,Reaper,2029,1500,2500,per day,2025-09-17,Needs Repair,1420.3
EQ000422,Thresher,913,600,1200,per day,2025-09-17,Needs Repair,639.1
EQ000423,Mulcher,1250,900,1600,per day,2025-09-17,Good,1250.0
EQ000424,Plough,606,300,800,per day,2025-09-17,Good,606.0
EQ000425,Rotavator,573,400,1000,per day,2025-09-17,Good,573.0
EQ000426,Seed Drill,534,400,900,per day,2025-09-17,Good,534.0
EQ000427,Thresher,830,600,1200,per day,2025-09-17,Good,830.0
EQ000428,Disc Harrow,745,500,1000,per day,2025-09-17,Needs Repair,521.5
EQ000429,Plough,583,300,800,per day,2025-09-17,Good,583.0
EQ000430,Weeder,307,250,600,per day,2025-09-17,Good,307.0
EQ000431,Disc Harrow,613,500,1000,per day,2025-09-17,Good,613.0
EQ000432,Cultivator,553,400,900,per day,2025-09-17,Needs Repair,387.1
EQ000433,Rotavator,680,400,1000,per day,2025-09-17,Good,680.0
EQ000434,Reaper,1708,1500,2500,per day,2025-09-17,Good,1708.0
EQ000435,Rotavator,706,400,1000,per day,2025-09-17,Good,706.0
EQ000436,Leveller,1060,800,1500,per day,2025-09-17,Needs Repair,742.0
EQ000437,Plough,403,300,800,per day,2025-09-17,Good,403.0
EQ000438,Harvester,5021,3000,6000,per day,2025-09-17,Needs Repair,3514.7
EQ000439,Disc Harrow,538,500,1000,per day,2025-09-17,Needs Repair,376.6
EQ000440,Weeder,363,250,600,per day,2025-09-17,Good,363.0
EQ000441,Cultivator,601,400,900,per day,2025-09-17,Good,601.0
EQ000442,Tractor,1683,1000,2000,per day,2025-09-17,Needs Repair,1178.1
EQ000443,Harvester,5237,3000,6000,per day,2025-09-17,Good,5237.0
EQ000444,Leveller,865,800,1500,per day,2025-09-17,Good,865.0
EQ000445,Tractor,1718,1000,2000,per day,2025-09-17,Needs Repair,1202.6
EQ000446,Disc Harrow,708,500,1000,per day,2025-09-17,Needs Repair,495.6
EQ000447,Baler,2616,2000,3500,per day,2025-09-17,Needs Repair,1831.2
EQ000448,Sprayer,311,200,500,per day,2025-09-17,Needs Repair,217.7
EQ000449,Pumpset,473,300,800,per day,2025-09-17,Good,473.0
EQ000450,Mulcher,1184,900,1600,per day,2025-09-17,Good,1184.0
EQ000451,Cultivator,588,400,900,per day,2025-09-17,Needs Repair,411.6
EQ000452,Thresher,905,600,1200,per day,2025-09-17,Good,905.0
EQ000453,Rotavator,860,400,1000,per day,2025-09-17,Good,860.0
EQ000454,Tractor,1790,1000,2000,per day,2025-09-17,Needs Repair,1253.0
EQ000455,Disc Harrow,653,500,1000,per day,2025-09-17,Good,653.0
EQ000456,Cultivator,639,400,900,per day,2025-09-17,Good,639.0
EQ000457,Rotavator,760,400,1000,per day,2025-09-17,Good,760.0
EQ000458,Weeder,520,250,600,per day,2025-09-17,Good,520.0
EQ000459,Thresher,799,600,1200,per day,2025-09-17,Good,799.0
EQ000460,Harvester,4585,3000,6000,per day,2025-09-17,Good,4585.0
EQ000461,Weeder,423,250,600,per day,2025-09-17,Good,423.0
EQ000462,Seed Drill,647,400,900,per day,2025-09-17,Good,647.0
EQ000463,Disc Harrow,648,500,1000,per day,2025-09-17,Needs Repair,453.6
EQ000464,Disc Harrow,586,500,1000,per day,2025-09-17,Good,586.0
EQ000465,Seed Drill,795,400,900,per day,2025-09-17,Needs Repair,556.5
EQ000466,Weeder,382,250,600,per day,2025-09-17,Good,382.0
EQ000467,Sprayer,295,200,500,per day,2025-09-17,Good,295.0
EQ000468,Reaper,1821,1500,2500,per day,2025-09-17,Needs Repair,1274.7
EQ000469,Baler,2433,2000,3500,per day,2025-09-17,Good,2433.0
EQ000470,Sprayer,341,200,500,per day,2025-09-17,Needs Repair,238.7
EQ000471,Baler,2536,2000,3500,per day,2025-09-17,Good,2536.0
EQ000472,Pumpset,608,300,800,per day,2025-09-17,Needs Repair,425.6
EQ000473,Seed Drill,667,400,900,per day,2025-09-17,Good,667.0
EQ000474,Thresher,971,600,1200,per day,2025-09-17,Needs Repair,679.7
EQ000475,Disc Harrow,576,500,1000,per day,2025-09-17,Good,576.0
EQ000476,Leveller,1006,800,1500,per day,2025-09-17,Needs Repair,704.2
EQ000477,Seed Drill,789,400,900,per day,2025-09-17,Good,789.0
EQ000478,Thresher,923,600,1200,per day,2025-09-17,Good,923.0
EQ000479,Pumpset,565,300,800,per day,2025-09-17,Needs Repair,395.5
EQ000480,Harvester,5021,3000,6000,per day,2025-09-17,Good,5021.0
EQ000481,Disc Harrow,727,500,1000,per day,2025-09-17,Good,727.0
EQ000482,Disc Harrow,758,500,1000,per day,2025-09-17,Good,758.0
EQ000483,Mulcher,1162,900,1600,per day,2025-09-17,Good,1162.0
EQ000484,Plough,436,300,800,per day,2025-09-17,Good,436.0
EQ000485,Plough,475,300,800,per day,2025-09-17,Good,475.0
EQ000486,Leveller,1000,800,1500,per day,2025-09-17,Needs Repair,700.0
EQ000487,Disc Harrow,616,500,1000,per day,2025-09-17,Good,616.0
EQ000488,Sprayer,285,200,500,per day,2025-09-17,Good,285.0
EQ000489,Baler,2730,2000,3500,per day,2025-09-17,Needs Repair,1911.0
EQ000490,Mulcher,905,900,1600,per day,2025-09-17,Needs Repair,633.5
EQ000491,Weeder,424,250,600,per day,2025-09-17,Good,424.0
EQ000492,Power Tiller,776,500,1200,per day,2025-09-17,Good,776.0
EQ000493,Power Tiller,761,500,1200,per day,2025-09-17,Good,761.0
EQ000494,Tractor,1840,1000,2000,per day,2025-09-17,Good,1840.0
EQ000495,Disc Harrow,802,500,1000,per day,2025-09-17,Good,802.0
EQ000496,Baler,2047,2000,3500,per day,2025-09-17,Good,2047.0
EQ000497,Mulcher,1303,900,1600,per day,2025-09-17,Good,1303.0
EQ000498,Leveller,1106,800,1500,per day,2025-09-17,Good,1106.0
EQ000499,Weeder,400,250,600,per day,2025-09-17,Needs Repair,280.0
EQ000500,Power Tiller,756,500,1200,per day,2025-09-17,Needs Repair,529.2
EQ000501,Plough,612,300,800,per day,2025-09-17,Good,612.0
EQ000502,Baler,2375,2000,3500,per day,2025-09-17,Good,2375.0
EQ000503,Seed Drill,686,400,900,per day,2025-09-17,Good,686.0
EQ000504,Cultivator,498,400,900,per day,2025-09-17,Needs Repair,348.6
EQ000505,Leveller,1216,800,1500,per day,2025-09-17,Good,1216.0
EQ000506,Plough,425,300,800,per day,2025-09-17,Good,425.0
EQ000507,Plough,507,300,800,per day,2025-09-17,Needs Repair,354.9
EQ000508,Cultivator,688,400,900,per day,2025-09-17,Needs Repair,481.6
EQ000509,Harvester,3700,3000,6000,per day,2025-09-17,Needs Repair,2590.0
EQ000510,Power Tiller,745,500,1200,per day,2025-09-17,Needs Repair,521.5
EQ000511,Thresher,951,600,1200,per day,2025-09-17,Good,951.0
EQ000512,Thresher,910,600,1200,per day,2025-09-17,Good,910.0
EQ000513,Disc Harrow,581,500,1000,per day,2025-09-17,Needs Repair,406.7
EQ000514,Weeder,289,250,600,per day,2025-09-17,Needs Repair,202.3
EQ000515,Mulcher,1124,900,1600,per day,2025-09-17,Good,1124.0
EQ000516,Power Tiller,793,500,1200,per day,2025-09-17,Good,793.0
EQ000517,Cultivator,582,400,900,per day,2025-09-17,Good,582.0
EQ000518,Seed Drill,629,400,900,per day,2025-09-17,Needs Repair,440.3
EQ000519,Disc Harrow,755,500,1000,per day,2025-09-17,Needs Repair,528.5
EQ000520,Harvester,4536,3000,6000,per day,2025-09-17,Good,4536.0
EQ000521,Tractor,1831,1000,2000,per day,2025-09-17,Good,1831.0
EQ000522,Harvester,4312,3000,6000,per day,2025-09-17,Good,4312.0
EQ000523,Pumpset,602,300,800,per day,2025-09-17,Needs Repair,421.4
EQ000524,Leveller,1049,800,1500,per day,2025-09-17,Needs Repair,734.3
EQ000525,Pumpset,408,300,800,per day,2025-09-17,Needs Repair,285.6
EQ000526,Power Tiller,822,500,1200,per day,2025-09-17,Good,822.0
EQ000527,Baler,2672,2000,3500,per day,2025-09-17,Good,2672.0
EQ000528,Sprayer,239,200,500,per day,2025-09-17,Good,239.0
EQ000529,Power Tiller,879,500,1200,per day,2025-09-17,Good,879.0
EQ000530,Rotavator,719,400,1000,per day,2025-09-17,Needs Repair,503.3
EQ000531,Seed Drill,623,400,900,per day,2025-09-17,Needs Repair,436.1
EQ000532,Thresher,1008,600,1200,per day,2025-09-17,Needs Repair,705.6
EQ000533,Seed Drill,578,400,900,per day,2025-09-17,Needs Repair,404.6
EQ000534,Leveller,998,800,1500,per day,2025-09-17,Good,998.0
EQ000535,Seed Drill,645,400,900,per day,2025-09-17,Needs Repair,451.5
EQ000536,Plough,556,300,800,per day,2025-09-17,Needs Repair,389.2
EQ000537,Cultivator,655,400,900,per day,2025-09-17,Needs Repair,458.5
EQ000538,Cultivator,587,400,900,per day,2025-09-17,Good,587.0
EQ000539,Disc Harrow,740,500,1000,per day,2025-09-17,Good,740.0
EQ000540,Power Tiller,752,500,1200,per day,2025-09-17,Good,752.0
EQ000541,Seed Drill,753,400,900,per day,2025-09-17,Needs Repair,527.1
EQ000542,Reaper,2079,1500,2500,per day,2025-09-17,Good,2079.0
EQ000543,Tractor,1640,1000,2000,per day,2025-09-17,Good,1640.0
EQ000544,Baler,2760,2000,3500,per day,2025-09-17,Good,2760.0
EQ000545,Plough,558,300,800,per day,2025-09-17,Good,558.0
EQ000546,Pumpset,587,300,800,per day,2025-09-17,Good,587.0
EQ000547,Sprayer,346,200,500,per day,2025-09-17,Good,346.0
EQ000548,Rotavator,737,400,1000,per day,2025-09-17,Good,737.0
EQ000549,Harvester,5248,3000,6000,per day,2025-09-17,Good,5248.0
EQ000550,Reaper,2370,1500,2500,per day,2025-09-17,Needs Repair,1659.0
EQ000551,Pumpset,800,300,800,per day,2025-09-17,Good,800.0
EQ000552,Leveller,996,800,1500,per day,2025-09-17,Needs Repair,697.2
EQ000553,Weeder,364,250,600,per day,2025-09-17,Good,364.0
EQ000554,Sprayer,319,200,500,per day,2025-09-17,Good,319.0
EQ000555,Mulcher,1403,900,1600,per day,2025-09-17,Needs Repair,982.1
EQ000556,Seed Drill,828,400,900,per day,2025-09-17,Good,828.0
EQ000557,Thresher,892,600,1200,per day,2025-09-17,Good,892.0
EQ000558,Pumpset,427,300,800,per day,2025-09-17,Good,427.0
EQ000559,Sprayer,360,200,500,per day,2025-09-17,Needs Repair,252.0
EQ000560,Tractor,1787,1000,2000,per day,2025-09-17,Good,1787.0
EQ000561,Leveller,815,800,1500,per day,2025-09-17,Needs Repair,570.5
EQ000562,Pumpset,473,300,800,per day,2025-09-17,Good,473.0
EQ000563,Mulcher,1029,900,1600,per day,2025-09-17,Good,1029.0
EQ000564,Mulcher,1047,900,1600,per day,2025-09-17,Good,1047.0
EQ000565,Plough,454,300,800,per day,2025-09-17,Good,454.0
EQ000566,Plough,363,300,800,per day,2025-09-17,Good,363.0
EQ000567,Reaper,1849,1500,2500,per day,2025-09-17,Good,1849.0
EQ000568,Plough,476,300,800,per day,2025-09-17,Good,476.0
EQ000569,Power Tiller,668,500,1200,per day,2025-09-17,Needs Repair,467.6
EQ000570,Reaper,1789,1500,2500,per day,2025-09-17,Good,1789.0
EQ000571,Tractor,1803,1000,2000,per day,2025-09-17,Good,1803.0
EQ000572,Plough,489,300,800,per day,2025-09-17,Needs Repair,342.3
EQ000573,Rotavator,859,400,1000,per day,2025-09-17,Good,859.0
EQ000574,Cultivator,701,400,900,per day,2025-09-17,Good,701.0
EQ000575,Sprayer,263,200,500,per day,2025-09-17,Needs Repair,184.1
EQ000576,Plough,480,300,800,per day,2025-09-17,Needs Repair,336.0
EQ000577,Mulcher,1407,900,1600,per day,2025-09-17,Good,1407.0
EQ000578,Thresher,795,600,1200,per day,2025-09-17,Needs Repair,556.5
EQ000579,Weeder,339,250,600,per day,2025-09-17,Good,339.0
EQ000580,Weeder,301,250,600,per day,2025-09-17,Good,301.0
EQ000581,Cultivator,468,400,900,per day,2025-09-17,Good,468.0
EQ000582,Baler,2350,2000,3500,per day,2025-09-17,Needs Repair,1645.0
EQ000583,Pumpset,555,300,800,per day,2025-09-17,Good,555.0
EQ000584,Cultivator,586,400,900,per day,2025-09-17,Good,586.0
EQ000585,Disc Harrow,664,500,1000,per day,2025-09-17,Good,664.0
EQ000586,Tractor,1513,1000,2000,per day,2025-09-17,Good,1513.0
EQ000587,Weeder,464,250,600,per day,2025-09-17,Good,464.0
EQ000588,Mulcher,1100,900,1600,per day,2025-09-17,Good,1100.0
EQ000589,Disc Harrow,568,500,1000,per day,2025-09-17,Good,568.0
EQ000590,Harvester,4617,3000,6000,per day,2025-09-17,Good,4617.0
EQ000591,Thresher,918,600,1200,per day,2025-09-17,Good,918.0
EQ000592,Seed Drill,516,400,900,per day,2025-09-17,Good,516.0
EQ000593,Reaper,1951,1500,2500,per day,2025-09-17,Good,1951.0
EQ000594,Mulcher,1077,900,1600,per day,2025-09-17,Good,1077.0
EQ000595,Power Tiller,820,500,1200,per day,2025-09-17,Needs Repair,574.0
EQ000596,Power Tiller,604,500,1200,per day,2025-09-17,Good,604.0
EQ000597,Plough,494,300,800,per day,2025-09-17,Good,494.0
EQ000598,Tractor,1709,1000,2000,per day,2025-09-17,Good,1709.0
EQ000599,Reaper,1911,1500,2500,per day,2025-09-17,Good,1911.0
EQ000600,Thresher,950,600,1200,per day,2025-09-17,Good,950.0
EQ000601,Weeder,368,250,600,per day,2025-09-17,Good,368.0
EQ000602,Disc Harrow,693,500,1000,per day,2025-09-17,Good,693.0
EQ000603,Cultivator,469,400,900,per day,2025-09-17,Good,469.0
EQ000604,Reaper,2119,1500,2500,per day,2025-09-17,Good,2119.0
EQ000605,Reaper,2430,1500,2500,per day,2025-09-17,Good,2430.0
EQ000606,Power Tiller,831,500,1200,per day,2025-09-17,Good,831.0
EQ000607,Power Tiller,861,500,1200,per day,2025-09-17,Good,861.0
EQ000608,Harvester,4853,3000,6000,per day,2025-09-17,Good,4853.0
EQ000609,Plough,523,300,800,per day,2025-09-17,Good,523.0
EQ000610,Cultivator,817,400,900,per day,2025-09-17,Good,817.0
EQ000611,Tractor,1958,1000,2000,per day,2025-09-17,Good,1958.0
EQ000612,Power Tiller,805,500,1200,per day,2025-09-17,Needs Repair,563.5
EQ000613,Disc Harrow,642,500,1000,per day,2025-09-17,Good,642.0
EQ000614,Leveller,977,800,1500,per day,2025-09-17,Good,977.0
EQ000615,Power Tiller,602,500,1200,per day,2025-09-17,Needs Repair,421.4
EQ000616,Weeder,436,250,600,per day,2025-09-17,Needs Repair,305.2
EQ000617,Cultivator,528,400,900,per day,2025-09-17,Good,528.0
EQ000618,Weeder,439,250,600,per day,2025-09-17,Good,439.0
EQ000619,Disc Harrow,648,500,1000,per day,2025-09-17,Needs Repair,453.6
EQ000620,Seed Drill,633,400,900,per day,2025-09-17,Needs Repair,443.1
EQ000621,Leveller,945,800,1500,per day,2025-09-17,Good,945.0
EQ000622,Pumpset,661,300,800,per day,2025-09-17,Good,661.0
EQ000623,Seed Drill,565,400,900,per day,2025-09-17,Good,565.0
EQ000624,Sprayer,238,200,500,per day,2025-09-17,Good,238.0
EQ000625,Disc Harrow,594,500,1000,per day,2025-09-17,Good,594.0
EQ000626,Weeder,469,250,600,per day,2025-09-17,Good,469.0
EQ000627,Baler,2832,2000,3500,per day,2025-09-17,Good,2832.0
EQ000628,Seed Drill,609,400,900,per day,2025-09-17,Needs Repair,426.3
EQ000629,Leveller,1110,800,1500,per day,2025-09-17,Good,1110.0
EQ000630,Disc Harrow,789,500,1000,per day,2025-09-17,Good,789.0
EQ000631,Thresher,794,600,1200,per day,2025-09-17,Needs Repair,555.8
EQ000632,Rotavator,887,400,1000,per day,2025-09-17,Needs Repair,620.9
EQ000633,Sprayer,325,200,500,per day,2025-09-17,Good,325.0
EQ000634,Leveller,982,800,1500,per day,2025-09-17,Good,982.0
EQ000635,Harvester,4142,3000,6000,per day,2025-09-17,Good,4142.0
EQ000636,Plough,397,300,800,per day,2025-09-17,Good,397.0
EQ000637,Rotavator,842,400,1000,per day,2025-09-17,Good,842.0
EQ000638,Reaper,2015,1500,2500,per day,2025-09-17,Good,2015.0
EQ000639,Thresher,882,600,1200,per day,2025-09-17,Good,882.0
EQ000640,Harvester,4266,3000,6000,per day,2025-09-17,Good,4266.0
EQ000641,Reaper,2214,1500,2500,per day,2025-09-17,Good,2214.0
EQ000642,Leveller,1024,800,1500,per day,2025-09-17,Good,1024.0
EQ000643,Baler,2655,2000,3500,per day,2025-09-17,Good,2655.0
EQ000644,Thresher,923,600,1200,per day,2025-09-17,Good,923.0
EQ000645,Disc Harrow,512,500,1000,per day,2025-09-17,Good,512.0
EQ000646,Disc Harrow,743,500,1000,per day,2025-09-17,Needs Repair,520.1
EQ000647,Leveller,971,800,1500,per day,2025-09-17,Good,971.0
EQ000648,Sprayer,369,200,500,per day,2025-09-17,Good,369.0
EQ000649,Harvester,3803,3000,6000,per day,2025-09-17,Needs Repair,2662.1
EQ000650,Weeder,394,250,600,per day,2025-09-17,Good,394.0
EQ000651,Tractor,1998,1000,2000,per day,2025-09-17,Good,1998.0
EQ000652,Power Tiller,1056,500,1200,per day,2025-09-17,Good,1056.0
EQ000653,Disc Harrow,642,500,1000,per day,2025-09-17,Good,642.0
EQ000654,Harvester,4243,3000,6000,per day,2025-09-17,Needs Repair,2970.1
EQ000655,Leveller,910,800,1500,per day,2025-09-17,Good,910.0
EQ000656,Plough,607,300,800,per day,2025-09-17,Good,607.0
EQ000657,Sprayer,328,200,500,per day,2025-09-17,Good,328.0
EQ000658,Weeder,284,250,600,per day,2025-09-17,Good,284.0
EQ000659,Disc Harrow,736,500,1000,per day,2025-09-17,Good,736.0
EQ000660,Disc Harrow,718,500,1000,per day,2025-09-17,Good,718.0
EQ000661,Disc Harrow,665,500,1000,per day,2025-09-17,Good,665.0
EQ000662,Tractor,1514,1000,2000,per day,2025-09-17,Needs Repair,1059.8
EQ000663,Disc Harrow,757,500,1000,per day,2025-09-17,Good,757.0
EQ000664,Pumpset,443,300,800,per day,2025-09-17,Good,443.0
EQ000665,Rotavator,726,400,1000,per day,2025-09-17,Good,726.0
EQ000666,Weeder,503,250,600,per day,2025-09-17,Good,503.0
EQ000667,Thresher,900,600,1200,per day,2025-09-17,Good,900.0
EQ000668,Reaper,2166,1500,2500,per day,2025-09-17,Good,2166.0
EQ000669,Power Tiller,750,500,1200,per day,2025-09-17,Good,750.0
EQ000670,Rotavator,727,400,1000,per day,2025-09-17,Good,727.0
EQ000671,Disc Harrow,684,500,1000,per day,2025-09-17,Good,684.0
EQ000672,Power Tiller,806,500,1200,per day,2025-09-17,Needs Repair,564.2
EQ000673,Harvester,5190,3000,6000,per day,2025-09-17,Good,5190.0
EQ000674,Cultivator,698,400,900,per day,2025-09-17,Good,698.0
EQ000675,Reaper,2065,1500,2500,per day,2025-09-17,Good,2065.0
EQ000676,Mulcher,1246,900,1600,per day,2025-09-17,Needs Repair,872.2
EQ000677,Pumpset,432,300,800,per day,2025-09-17,Good,432.0
EQ000678,Reaper,1888,1500,2500,per day,2025-09-17,Good,1888.0
EQ000679,Thresher,864,600,1200,per day,2025-09-17,Needs Repair,604.8
EQ000680,Power Tiller,795,500,1200,per day,2025-09-17,Needs Repair,556.5
EQ000681,Thresher,1040,600,1200,per day,2025-09-17,Needs Repair,728.0
EQ000682,Disc Harrow,744,500,1000,per day,2025-09-17,Good,744.0
EQ000683,Disc Harrow,647,500,1000,per day,2025-09-17,Good,647.0
EQ000684,Mulcher,1016,900,1600,per day,2025-09-17,Good,1016.0
EQ000685,Cultivator,578,400,900,per day,2025-09-17,Needs Repair,404.6
EQ000686,Power Tiller,808,500,1200,per day,2025-09-17,Good,808.0
EQ000687,Power Tiller,795,500,1200,per day,2025-09-17,Good,795.0
EQ000688,Tractor,1663,1000,2000,per day,2025-09-17,Good,1663.0
EQ000689,Disc Harrow,585,500,1000,per day,2025-09-17,Needs Repair,409.5
EQ000690,Disc Harrow,652,500,1000,per day,2025-09-17,Good,652.0
EQ000691,Baler,2465,2000,3500,per day,2025-09-17,Good,2465.0
EQ000692,Pumpset,524,300,800,per day,2025-09-17,Good,524.0
EQ000693,Weeder,418,250,600,per day,2025-09-17,Good,418.0
EQ000694,Mulcher,1160,900,1600,per day,2025-09-17,Good,1160.0
EQ000695,Baler,2199,2000,3500,per day,2025-09-17,Good,2199.0
EQ000696,Power Tiller,719,500,1200,per day,2025-09-17,Good,719.0
EQ000697,Baler,2266,2000,3500,per day,2025-09-17,Good,2266.0
EQ000698,Leveller,987,800,1500,per day,2025-09-17,Good,987.0
EQ000699,Weeder,446,250,600,per day,2025-09-17,Good,446.0
EQ000700,Plough,432,300,800,per day,2025-09-17,Good,432.0
EQ000701,Harvester,4294,3000,6000,per day,2025-09-17,Good,4294.0
EQ000702,Leveller,972,800,1500,per day,2025-09-17,Good,972.0
